tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,94,200117,,,Kveta Peschke,R,165,CZE,24.5,200119,,,Rita Kuti Kis,L,176,HUN,21.9,7-6(2) 6-7(5) 6-3,3,R64,,,,,,,,,,,,,,,,,,,,47,660,86,337
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,95,200121,,Q,Alina Jidkova,R,168,RUS,22.9,200123,,,Marlene Weingartner,R,174,GER,19.9,7-5 6-3,3,R64,,,,,,,,,,,,,,,,,,,,122,231,90,331
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,96,200128,2,,Lindsay Davenport,R,189,USA,23.6,200126,,Q,Marissa Irvin,R,170,USA,19.5,6-4 7-5,3,R64,,,,,,,,,,,,,,,,,,,,2,4709,130,206
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,97,200001,1,,Martina Hingis,R,170,SUI,19.2,200008,,,Alicia Molik,R,182,AUS,18.9,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1,6003,116,245
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,98,200016,12,,Sandrine Testud,R,176,FRA,27.7,200009,,,Tamarine Tanasugarn,R,165,THA,22.6,4-6 7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,,14,1635,72,439
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,99,200017,13,,Arantxa Sanchez Vicario,R,168,ESP,28.0,200023,,WC,Bryanne Stewart,R,174,AUS,20.1,7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,,15,1558,275,68
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,100,200032,6,,Barbara Schett,R,176,AUT,23.8,200026,,Q,Florencia Labat,L,170,ARG,28.5,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,9,1968,121,235
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,101,200033,3,,Serena Williams,R,175,USA,18.3,200037,,,Sabine Appelmans,L,168,BEL,27.7,6-2 7-6(2),3,R32,,,,,,,,,,,,,,,,,,,,4,2993,31,886
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,102,200048,16,,Elena Likhovtseva,R,174,RUS,24.3,200042,,,Els Callens,R,178,BEL,29.4,5-7 7-6(5) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,18,1397,89,332
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,103,200049,10,,Conchita Martinez,R,170,ESP,27.7,200056,,,Jelena Kostanic Tosic,L,168,CRO,18.5,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,13,1713,98,304
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,104,200062,,,Kristina Brandi,R,168,PUR,22.8,200059,,,Ruxandra Dragomir Ilie,R,168,ROU,27.2,6-4 7-6(7),3,R32,,,,,,,,,,,,,,,,,,,,54,569,20,1247
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,105,200067,,,Patty Schnyder,L,168,SUI,21.0,200069,,,Nadia Petrova,R,178,RUS,17.6,7-6(6) 4-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,29,924,85,342
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,106,200077,,,Jennifer Capriati,R,170,USA,23.8,200075,,WC,Jing Qian Yi,R,168,CHN,25.8,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,21,1183,137,194
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,107,200085,,,Ai Sugiyama,R,163,JPN,24.5,200084,,,Asa Carlsson,R,178,SWE,24.5,6-4 4-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,24,1026,59,524
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,108,200096,4,,Mary Pierce,R,178,FRA,25.0,200089,,,Miriam Oremans,R,169,NED,27.3,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,5,2599,99,303
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,109,200101,,Q,Jana Kandarr,R,181,GER,23.3,200099,,Q,Sonya Jeyaseelan,R,157,CAN,23.7,6-2 0-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,141,191,145,182
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,110,200112,9,,Julie Halard Decugis,R,173,FRA,29.3,200108,,,Elena Dementieva,R,180,RUS,18.2,3-6 6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,11,1792,64,508
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,111,200113,11,,Anna Kournikova,R,173,RUS,18.6,200117,,,Kveta Peschke,R,165,CZE,24.5,2-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,12,1766,47,660
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,112,200128,2,,Lindsay Davenport,R,189,USA,23.6,200121,,Q,Alina Jidkova,R,168,RUS,22.9,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,2,4709,122,231
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,113,200001,1,,Martina Hingis,R,170,SUI,19.2,200016,12,,Sandrine Testud,R,176,FRA,27.7,6-1 7-6(3),3,R16,,,,,,,,,,,,,,,,,,,,1,6003,14,1635
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,114,200017,13,,Arantxa Sanchez Vicario,R,168,ESP,28.0,200032,6,,Barbara Schett,R,176,AUT,23.8,1-6 6-0 7-5,3,R16,,,,,,,,,,,,,,,,,,,,15,1558,9,1968
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,115,200048,16,,Elena Likhovtseva,R,174,RUS,24.3,200033,3,,Serena Williams,R,175,USA,18.3,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,18,1397,4,2993
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,116,200049,10,,Conchita Martinez,R,170,ESP,27.7,200062,,,Kristina Brandi,R,168,PUR,22.8,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,13,1713,54,569
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,117,200077,,,Jennifer Capriati,R,170,USA,23.8,200067,,,Patty Schnyder,L,168,SUI,21.0,6-3 4-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,,21,1183,29,924
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,118,200085,,,Ai Sugiyama,R,163,JPN,24.5,200096,4,,Mary Pierce,R,178,FRA,25.0,7-5 6-4,3,R16,,,,,,,,,,,,,,,,,,,,24,1026,5,2599
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,119,200112,9,,Julie Halard Decugis,R,173,FRA,29.3,200101,,Q,Jana Kandarr,R,181,GER,23.3,6-1 3-0 RET,3,R16,,,,,,,,,,,,,,,,,,,,11,1792,141,191
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,120,200128,2,,Lindsay Davenport,R,189,USA,23.6,200113,11,,Anna Kournikova,R,173,RUS,18.6,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,2,4709,12,1766
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,121,200001,1,,Martina Hingis,R,170,SUI,19.2,200017,13,,Arantxa Sanchez Vicario,R,168,ESP,28.0,6-1 6-1,3,QF,,,,,,,,,,,,,,,,,,,,1,6003,15,1558
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,122,200049,10,,Conchita Martinez,R,170,ESP,27.7,200048,16,,Elena Likhovtseva,R,174,RUS,24.3,6-3 4-6 9-7,3,QF,,,,,,,,,,,,,,,,,,,,13,1713,18,1397
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,123,200077,,,Jennifer Capriati,R,170,USA,23.8,200085,,,Ai Sugiyama,R,163,JPN,24.5,6-0 6-2,3,QF,,,,,,,,,,,,,,,,,,,,21,1183,24,1026
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,124,200128,2,,Lindsay Davenport,R,189,USA,23.6,200112,9,,Julie Halard Decugis,R,173,FRA,29.3,6-1 6-2,3,QF,,,,,,,,,,,,,,,,,,,,2,4709,11,1792
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,125,200001,1,,Martina Hingis,R,170,SUI,19.2,200049,10,,Conchita Martinez,R,170,ESP,27.7,6-3 6-2,3,SF,,,,,,,,,,,,,,,,,,,,1,6003,13,1713
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,126,200128,2,,Lindsay Davenport,R,189,USA,23.6,200077,,,Jennifer Capriati,R,170,USA,23.8,6-2 7-6(4),3,SF,,,,,,,,,,,,,,,,,,,,2,4709,21,1183
2000-W-SL-AUS-01A-2000,Australian Open,Hard,128,G,20000117,127,200128,2,,Lindsay Davenport,R,189,USA,23.6,200001,1,,Martina Hingis,R,170,SUI,19.2,6-1 7-5,3,F,,,,,,,,,,,,,,,,,,,,2,4709,1,6003
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,1,200001,1,,Martina Hingis,R,170,SUI,20.2,200765,,,Katalin Marosi,R,178,HUN,21.1,6-1 6-1,3,R128,,,,,,,,,,,,,,,,,,,,1,6252,124,258
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,2,200042,,,Els Callens,R,178,BEL,30.4,200105,,,Rachel Mcquillan,U,170,AUS,29.1,6-3 6-1,3,R128,,,,,,,,,,,,,,,,,,,,95,336,106,295
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,3,200124,,,Anne Kremer,R,165,LUX,25.2,201204,,,Iroda Tulyaganova,R,170,UZB,19.0,6-4 2-6 6-4,3,R128,,,,,,,,,,,,,,,,,,,,38,777,78,432
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,4,200043,,WC,Virginie Razzano,R,173,FRA,17.6,200063,,,Tatiana Panova,R,154,RUS,24.4,7-6(6) 6-3,3,R128,,,,,,,,,,,,,,,,,,,,144,210,36,840
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,5,200767,,,Holly Parkinson,R,,USA,21.9,200106,,,Angeles Montolio,R,157,ESP,25.4,6-2 6-2,3,R128,,,,,,,,,,,,,,,,,,,,105,297,54,623
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,6,200103,,WC,Evie Dominikovic,R,173,AUS,20.6,200067,,,Patty Schnyder,L,168,SUI,22.0,4-6 6-1 6-3,3,R128,,,,,,,,,,,,,,,,,,,,129,251,24,1058
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,7,200010,,,Rita Grande,R,177,ITA,25.8,200061,,,Gala Leon Garcia,L,163,ESP,27.0,6-2 7-6(2),3,R128,,,,,,,,,,,,,,,,,,,,62,518,34,865
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,8,200041,16,,Amy Frazier,R,175,USA,28.3,200768,,Q,Laurence Andretto,R,,FRA,27.6,7-5 6-4,3,R128,,,,,,,,,,,,,,,,,,,,18,1236,190,128
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,9,200108,9,,Elena Dementieva,R,180,RUS,19.2,200068,,,Lilia Osterloh,R,170,USA,22.7,6-4 6-3,3,R128,,,,,,,,,,,,,,,,,,,,11,1812,43,733
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,10,200745,,Q,Andrea Glass,R,168,GER,24.4,200056,,,Jelena Kostanic Tosic,L,168,CRO,19.5,7-6(3) 6-4,3,R128,,,,,,,,,,,,,,,,,,,,111,290,113,285
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,11,201286,,,Anabel Medina Garrigues,R,169,ESP,18.4,200766,,,Jennifer Hopkins,R,170,USA,19.9,7-5 6-0,3,R128,,,,,,,,,,,,,,,,,,,,104,301,69,463
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,12,201083,,,Daja Bedanova,R,171,CZE,17.8,200023,,WC,Bryanne Stewart,R,174,AUS,21.1,7-5 4-6 7-5,3,R128,,,,,,,,,,,,,,,,,,,,51,638,157,162
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,13,200009,,,Tamarine Tanasugarn,R,165,THA,23.6,200086,,,Magdalena Maleeva,R,168,BUL,25.7,7-6(2) 7-5,3,R128,,,,,,,,,,,,,,,,,,,,30,937,27,1011
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,14,200114,,,Patricia Wartusch,R,175,AUT,22.4,200084,,,Asa Carlsson,R,178,SWE,25.5,7-6(6) 3-6 6-3,3,R128,,,,,,,,,,,,,,,,,,,,89,363,60,560
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,15,200069,,,Nadia Petrova,R,178,RUS,18.6,200764,,Q,Elena Bovina,R,189,RUS,17.8,7-5 6-3,3,R128,,,,,,,,,,,,,,,,,,,,61,524,125,254
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,16,200033,6,,Serena Williams,R,175,USA,19.3,200091,,WC,Janet Lee,R,175,TPE,24.2,6-1 6-4,3,R128,,,,,,,,,,,,,,,,,,,,6,2374,118,278
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,17,200748,3,,Venus Williams,R,185,USA,20.5,201287,,Q,Maria Jose Martinez Sanchez,L,176,ESP,18.4,6-3 2-6 6-0,3,R128,,,,,,,,,,,,,,,,,,,,3,3694,152,185
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,18,200046,,,Meghann Shaughnessy,R,180,USA,21.7,200100,,,Amanda Hopmans,R,167,NED,24.9,6-0 6-4,3,R128,,,,,,,,,,,,,,,,,,,,31,896,109,293
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,19,200037,,,Sabine Appelmans,L,168,BEL,28.7,200047,,,Pavlina Nola,R,,NZL,26.5,7-6(5) 6-1,3,R128,,,,,,,,,,,,,,,,,,,,55,598,79,414
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,20,200044,,,Denisa Chladkova,R,174,CZE,21.9,200101,,,Jana Kandarr,R,181,GER,24.3,6-3 6-2,3,R128,,,,,,,,,,,,,,,,,,,,53,632,64,499
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,21,200006,,,Karina Habsudova,R,170,SVK,27.4,200040,,,Anna Smashnova,R,157,ISR,24.5,6-7(3) 6-4 6-3,3,R128,,,,,,,,,,,,,,,,,,,,85,384,46,679
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,22,200723,,,Iva Majoli,R,175,CRO,23.4,200062,,,Kristina Brandi,R,168,PUR,23.8,6-2 7-6(7),3,R128,,,,,,,,,,,,,,,,,,,,63,505,28,945
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,23,200036,,,Nicole Pratt,R,163,AUS,27.8,201288,,Q,Maja Palaversic,R,175,CRO,27.8,6-4 6-2,3,R128,,,,,,,,,,,,,,,,,,,,52,633,179,136
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,24,200065,13,,Amelie Mauresmo,R,175,FRA,21.5,200085,,,Ai Sugiyama,R,163,JPN,25.5,6-3 6-3,3,R128,,,,,,,,,,,,,,,,,,,,20,1168,29,944
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,25,200064,10,,Amanda Coetzer,R,158,RSA,29.2,200099,,,Sonya Jeyaseelan,R,157,CAN,24.7,6-2 6-4,3,R128,,,,,,,,,,,,,,,,,,,,12,1752,49,663
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,26,200007,,,Silvija Talaja,R,173,CRO,23.0,200008,,,Alicia Molik,R,182,AUS,19.9,6-0 6-0,3,R128,,,,,,,,,,,,,,,,,,,,44,715,99,324
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,27,200122,,,Tina Pisnik,R,172,SLO,19.9,200052,,,Olga Barabanschikova,R,172,BLR,21.2,7-5 6-2,3,R128,,,,,,,,,,,,,,,,,,,,73,449,87,370
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,28,200123,,,Marlene Weingartner,R,174,GER,20.9,200020,,,Lisa Raymond,R,165,USA,27.4,6-3 6-4,3,R128,,,,,,,,,,,,,,,,,,,,77,435,26,1022
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,29,200107,,,Paola Suarez,R,170,ARG,24.5,200109,,,Nathalie Dechy,R,177,FRA,21.9,6-2 6-1,3,R128,,,,,,,,,,,,,,,,,,,,33,866,23,1064
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,30,200709,,,Rossana De Los Rios,R,170,PAR,25.3,200732,,,Magdalena Grzybowska,R,184,POL,22.1,6-4 6-2,3,R128,,,,,,,,,,,,,,,,,,,,76,444,82,390
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,31,200055,,,Mariana Diaz Oliva,R,172,ARG,24.8,200088,,,Adriana Gersi,R,166,CZE,24.5,6-4 5-7 6-4,3,R128,,,,,,,,,,,,,,,,,,,,116,283,68,463
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,32,200096,7,,Mary Pierce,R,178,FRA,26.0,200054,,,Sylvia Plischke,R,177,AUT,23.4,6-1 6-3,3,R128,,,,,,,,,,,,,,,,,,,,7,2158,57,592
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,33,200049,5,,Conchita Martinez,R,170,ESP,28.7,201289,,WC,Christina Wheeler,R,161,AUS,18.7,6-1 6-1,3,R128,,,,,,,,,,,,,,,,,,,,5,2697,211,114
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,34,200022,,,Emmanuelle Gagliardi,R,171,SUI,24.5,200038,,WC,Annabel Ellwood,R,165,AUS,22.9,6-3 4-6 8-6,3,R128,,,,,,,,,,,,,,,,,,,,93,340,201,118
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,35,200092,,,Sandra Nacuk,R,,SCG,20.4,200060,,,Tathiana Garbin,R,172,ITA,23.5,0-6 6-2 6-2,3,R128,,,,,,,,,,,,,,,,,,,,100,323,45,715
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,36,200777,,,Marta Marrero,R,173,ESP,17.9,200125,,,Corina Morariu,R,174,USA,22.9,2-6 6-4 6-4,3,R128,,,,,,,,,,,,,,,,,,,,72,453,41,744
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,37,200083,,,Alexandra Stevenson,R,185,USA,20.0,200053,,,Lubomira Bacheva,R,,BUL,25.8,7-5 6-1,3,R128,,,,,,,,,,,,,,,,,,,,127,253,97,333
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,38,200118,,,Virginia Ruano Pascual,R,169,ESP,27.3,200754,,Q,Jill Craybas,R,160,USA,26.5,6-2 7-6(5),3,R128,,,,,,,,,,,,,,,,,,,,90,353,139,219
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,39,200089,,,Miriam Oremans,R,169,NED,28.3,200034,,WC,Amanda Grahame,L,,AUS,21.8,6-3 6-4,3,R128,,,,,,,,,,,,,,,,,,,,67,479,206,115
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,40,200077,12,,Jennifer Capriati,R,170,USA,24.7,200098,,,Henrieta Nagyova,R,177,SVK,22.0,4-6 6-2 7-5,3,R128,,,,,,,,,,,,,,,,,,,,14,1638,37,782
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,41,200016,14,,Sandrine Testud,R,176,FRA,28.7,200035,,,Maria Sanchez Lorenzo,R,171,ESP,23.1,6-1 6-0,3,R128,,,,,,,,,,,,,,,,,,,,15,1596,92,343
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,42,200075,,,Jing Qian Yi,R,168,CHN,26.8,200714,,,Yvette Basting,R,175,NED,23.6,6-2 6-3,3,R128,,,,,,,,,,,,,,,,,,,,94,337,102,314
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,43,200003,,,Justine Henin,R,167,BEL,18.6,201284,,,Tatiana Poutchek,R,176,BLR,22.0,6-4 7-5,3,R128,,,,,,,,,,,,,,,,,,,,22,1095,84,386
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,44,200127,,,Sarah Pitkowski Malcor,R,,FRA,25.1,200082,,,Kristie Boogert,R,178,NED,27.0,6-3 6-3,3,R128,,,,,,,,,,,,,,,,,,,,71,455,66,482
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,45,200027,,,Magui Serna,L,167,ESP,21.8,200126,,,Marissa Irvin,R,170,USA,20.5,6-1 6-3,3,R128,,,,,,,,,,,,,,,,,,,,35,848,86,376
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,46,200104,,,Emilie Loit,L,167,FRA,21.6,200769,,,Giulia Casoni,R,169,ITA,22.7,6-3 2-6 6-3,3,R128,,,,,,,,,,,,,,,,,,,,101,318,83,389
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,47,200030,,,Miroslava Vavrinec,R,173,SUI,22.7,200070,,,Anne Gaelle Sidot,L,172,FRA,21.4,3-6 7-6(5) 6-4,3,R128,,,,,,,,,,,,,,,,,,,,88,366,32,867
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,48,200652,4,,Monica Seles,L,178,USA,27.1,200115,,,Brie Rippner,R,175,USA,20.9,1-0 RET,3,R128,,,,,,,,,,,,,,,,,,,,4,3313,65,483
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,49,200113,8,,Anna Kournikova,R,173,RUS,19.6,201290,,,Daniela Hantuchova,R,181,SVK,17.7,6-2 7-5,3,R128,,,,,,,,,,,,,,,,,,,,8,2020,103,310
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,50,200119,,,Rita Kuti Kis,L,176,HUN,22.9,201212,,,Francesca Schiavone,R,166,ITA,20.5,7-6(8) 1-6 6-4,3,R128,,,,,,,,,,,,,,,,,,,,58,574,74,446
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,51,200032,,,Barbara Schett,R,176,AUT,24.8,200048,,,Elena Likhovtseva,R,174,RUS,25.3,4-6 7-6(2) 6-4,3,R128,,,,,,,,,,,,,,,,,,,,21,1114,19,1180
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,52,200024,,,Maria Vento Kabchi,R,168,VEN,26.6,201080,,,Louise Latimer,R,,GBR,22.9,7-6(2) 6-2,3,R128,,,,,,,,,,,,,,,,,,,,131,245,107,294
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,53,200094,,,Barbara Rittner,R,173,GER,27.7,200057,,,Erika De Lone,R,,USA,28.2,2-6 6-3 6-3,3,R128,,,,,,,,,,,,,,,,,,,,98,328,114,285
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,54,200031,,,Meilen Tu,R,163,USA,22.9,201084,,,Nadejda Ostrovskaya,R,177,BLR,20.2,7-5 6-0,3,R128,,,,,,,,,,,,,,,,,,,,56,595,96,334
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,55,200059,,,Ruxandra Dragomir Ilie,R,168,ROU,28.2,200066,,,Cristina Torrens Valero,R,171,ESP,26.3,7-5 6-1,3,R128,,,,,,,,,,,,,,,,,,,,39,758,91,352
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,56,200697,,Q,Janette Husarova,R,169,SVK,26.6,200039,11,,Chanda Rubin,R,168,USA,24.9,6-3 6-0,3,R128,,,,,,,,,,,,,,,,,,,,151,191,13,1674
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,57,200079,15,,Kim Clijsters,R,175,BEL,17.6,200090,,Q,Anca Barna,L,175,GER,23.6,6-3 6-2,3,R128,,,,,,,,,,,,,,,,,,,,17,1288,135,226
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,58,200121,,,Alina Jidkova,R,168,RUS,23.9,200111,,Q,Lina Krasnoroutskaya,R,174,RUS,16.7,7-5 6-3,3,R128,,,,,,,,,,,,,,,,,,,,81,398,117,281
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,59,201291,,Q,Nuria Llagostera Vives,R,156,ESP,20.6,200682,,,Joannette Kruger,R,179,RSA,27.3,6-2 6-3,3,R128,,,,,,,,,,,,,,,,,,,,136,223,48,665
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,60,200072,,,Cara Black,R,167,ZIM,21.9,201085,,,Shinobu Asagoe,R,170,JPN,24.5,6-4 6-1,3,R128,,,,,,,,,,,,,,,,,,,,42,737,75,446
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,61,200700,,,Silvia Farina Elia,R,172,ITA,28.7,201292,,,Martina Sucha,R,170,SVK,20.1,4-6 7-5 6-3,3,R128,,,,,,,,,,,,,,,,,,,,50,658,110,292
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,62,200102,,WC,Melissa Dowse,R,,AUS,18.7,200019,,Q,Alexandra Fusai,R,176,FRA,27.1,4-6 7-5 6-0,3,R128,,,,,,,,,,,,,,,,,,,,364,43,142,215
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,63,201086,,Q,Greta Arn,R,180,HUN,21.7,200012,,,Jana Nejedly,R,175,CAN,26.6,3-6 7-6(4) 12-10,3,R128,,,,,,,,,,,,,,,,,,,,146,205,70,460
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,64,200128,2,,Lindsay Davenport,R,189,USA,24.6,200120,,,Jelena Dokic,R,175,AUS,17.7,4-6 6-4 6-3,3,R128,,,,,,,,,,,,,,,,,,,,2,4966,25,1026
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,65,200001,1,,Martina Hingis,R,170,SUI,20.2,200042,,,Els Callens,R,178,BEL,30.4,6-1 6-0,3,R64,,,,,,,,,,,,,,,,,,,,1,6252,95,336
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,66,200043,,WC,Virginie Razzano,R,173,FRA,17.6,200124,,,Anne Kremer,R,165,LUX,25.2,6-7(1) 6-1 7-5,3,R64,,,,,,,,,,,,,,,,,,,,144,210,38,777
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,67,200103,,WC,Evie Dominikovic,R,173,AUS,20.6,200767,,,Holly Parkinson,R,,USA,21.9,6-4 2-6 6-2,3,R64,,,,,,,,,,,,,,,,,,,,129,251,105,297
